Order #,Service,Was package delivered,Cost to deliver
900,UPS Ground,1,11.72
901,UPS Ground,1,11.41
902,UPS SurePost,1,8.47
903,UPS SurePost,1,9.09
904,UPS Ground,1,10.71
905,UPS Ground,1,6.96
906,UPS SurePost,1,9.99
907,UPS SurePost,1,6.48
908,UPS Ground,1,13.53
909,UPS Ground,1,9.3
910,UPS SurePost,1,8.68
911,UPS Ground,1,8.67
912,UPS Ground,1,8.91
913,UPS Ground,1,13.94
914,UPS SurePost,1,10.63
915,UPS SurePost,1,6.32
916,UPS SurePost,1,11.61
917,UPS SurePost,0,11.07
918,UPS SurePost,1,8.51
919,UPS SurePost,1,9.53
920,UPS SurePost,1,8.97
921,UPS Ground,1,13.42
922,UPS Ground,0,8.62
923,UPS Ground,1,10.25
924,UPS Ground,1,9.26
925,UPS Ground,1,7.52
926,UPS Ground,1,13.8
927,UPS Ground,1,7.95
928,UPS SurePost,1,9.38
929,UPS SurePost,1,5.99
930,UPS Ground,1,9.31
931,UPS Ground,1,10.73
932,UPS SurePost,1,7.57
933,UPS Ground,1,11.02
934,UPS Ground,0,9.53
935,UPS SurePost,1,11.01
936,UPS Ground,1,12.36
937,UPS SurePost,1,7.98
938,UPS Ground,1,10.13
939,UPS SurePost,1,9.32
940,UPS SurePost,1,10.07
941,UPS SurePost,1,9.02
942,UPS Ground,1,10.33
943,UPS SurePost,1,8.58
944,UPS Ground,1,10.2
945,UPS Ground,0,12.25
946,UPS Ground,1,11.12
947,UPS Ground,1,11.21
948,UPS SurePost,1,10.25
949,UPS SurePost,1,8.73
950,UPS Ground,1,10.55
951,UPS Ground,1,8.12
952,UPS SurePost,1,11.2
953,UPS Ground,1,5.18
954,UPS SurePost,1,8.85
955,UPS Ground,1,11.98
956,UPS Ground,1,7.64
957,UPS SurePost,1,9.69
958,UPS Ground,1,8.82
959,UPS SurePost,1,8.36
960,UPS Ground,1,11.64
961,UPS Ground,1,10.34
962,UPS Ground,1,6.48
963,UPS SurePost,1,7.31
964,UPS Ground,1,11.69
965,UPS Ground,1,10.78
966,UPS Ground,1,13.03
967,UPS Ground,1,12.91
968,UPS SurePost,1,8.41
969,UPS SurePost,1,13.34
970,UPS Ground,1,10.04
971,UPS SurePost,1,7.33
972,UPS Ground,1,8.9
973,UPS Ground,1,6.09
974,UPS Ground,1,12.78
975,UPS SurePost,1,11.76
976,UPS SurePost,0,7.24
977,UPS SurePost,1,8.61
978,UPS SurePost,1,9.17
979,UPS SurePost,1,7.34
980,UPS SurePost,1,5.96
981,UPS SurePost,1,8.64
982,UPS SurePost,1,8.44
983,UPS SurePost,0,8.33
984,UPS Ground,1,10.39
985,UPS SurePost,1,11.48
986,UPS SurePost,1,8.48
987,UPS SurePost,1,9.3
988,UPS SurePost,1,10.26
989,UPS SurePost,1,9.96
990,UPS SurePost,1,7.94
991,UPS SurePost,1,9.17
992,UPS SurePost,1,9.95
993,UPS SurePost,1,7.05
994,UPS SurePost,1,11.19
995,UPS SurePost,1,11.48
996,UPS Ground,1,8.75
997,UPS Ground,1,10.34
998,UPS SurePost,1,10.11
999,UPS SurePost,1,8.05
1000,UPS Ground,1,10.83
1001,UPS SurePost,1,9.28
1002,UPS Ground,1,7.46
1003,UPS Ground,1,10.8
1004,UPS Ground,1,8.09
1005,UPS Ground,1,11.63
1006,UPS Ground,0,8.84
1007,UPS SurePost,1,8.72
1008,UPS Ground,1,12.38
1009,UPS SurePost,1,9.86
1010,UPS SurePost,1,7.13
1011,UPS Ground,1,8.24
1012,UPS Ground,1,8.96
1013,UPS SurePost,0,9.68
1014,UPS Ground,1,10.62
1015,UPS Ground,1,8.54
1016,UPS SurePost,1,6.98
1017,UPS SurePost,1,9.49
1018,UPS Ground,1,9.69
1019,UPS SurePost,1,12.74
1020,UPS Ground,1,10.06
1021,UPS Ground,1,13.14
1022,UPS Ground,1,7.97
1023,UPS SurePost,1,6.28
1024,UPS SurePost,1,7.06
1025,UPS SurePost,1,11.06
1026,UPS SurePost,1,12.04
1027,UPS SurePost,1,7.65
1028,UPS Ground,1,9.2
1029,UPS Ground,1,7.98
1030,UPS Ground,1,6.86
1031,UPS Ground,1,11.24
1032,UPS SurePost,1,9.39
1033,UPS Ground,1,10.02
1034,UPS SurePost,1,6.58
1035,UPS Ground,1,12.84
1036,UPS SurePost,1,8.13
1037,UPS SurePost,1,9.92
1038,UPS Ground,1,7.48
1039,UPS Ground,1,9.67
1040,UPS Ground,1,10.5
1041,UPS Ground,1,10.57
1042,UPS SurePost,1,9.27
1043,UPS Ground,1,10.86
1044,UPS Ground,1,8.04
1045,UPS SurePost,1,9.34
1046,UPS Ground,1,10.2
1047,UPS Ground,1,10.4
1048,UPS Ground,1,10.13
1049,UPS Ground,1,7.79
1050,UPS Ground,1,7.72
1051,UPS SurePost,1,5.16
1052,UPS Ground,0,11.42
1053,UPS Ground,1,11.43
1054,UPS Ground,1,11.46
1055,UPS Ground,1,10.53
1056,UPS Ground,1,6.31
1057,UPS SurePost,1,7.22
1058,UPS Ground,1,10.3
1059,UPS SurePost,1,9.23
1060,UPS SurePost,1,8.61
1061,UPS Ground,1,10.64
1062,UPS Ground,1,10.02
1063,UPS Ground,1,10.21
1064,UPS Ground,1,8.89
1065,UPS SurePost,1,10.7
1066,UPS Ground,1,9.25
1067,UPS Ground,1,7.7
1068,UPS Ground,1,8.66
1069,UPS Ground,1,9.4
1070,UPS Ground,1,11.72
1071,UPS Ground,1,9.93
1072,UPS SurePost,1,8.68
1073,UPS SurePost,1,6.84
1074,UPS Ground,1,11.36
1075,UPS Ground,1,8.87
1076,UPS Ground,1,9.83
1077,UPS SurePost,1,11.56
1078,UPS Ground,1,10.88
1079,UPS SurePost,1,6.18
1080,UPS Ground,1,6.94
1081,UPS Ground,1,9.89
1082,UPS Ground,0,7.9
1083,UPS Ground,1,11.12
1084,UPS SurePost,1,9.07
1085,UPS SurePost,1,9.29
1086,UPS Ground,1,8.78
1087,UPS Ground,1,13.02
1088,UPS SurePost,1,13.92
1089,UPS SurePost,1,8.52
1090,UPS SurePost,1,9.61
1091,UPS SurePost,1,9.17
1092,UPS Ground,1,9.55
1093,UPS SurePost,1,7.56
1094,UPS Ground,1,8.12
1095,UPS SurePost,1,7.03
1096,UPS SurePost,1,9.7
1097,UPS SurePost,1,8.1
1098,UPS SurePost,1,4.53
1099,UPS SurePost,1,9.77
1100,UPS Ground,1,9.93
1101,UPS Ground,1,12.33
1102,UPS SurePost,1,9.65
1103,UPS SurePost,1,6.44
1104,UPS Ground,1,6.14
1105,UPS SurePost,1,7.75
1106,UPS SurePost,1,7.92
1107,UPS Ground,1,11.63
1108,UPS SurePost,1,8.98
1109,UPS SurePost,1,10.96
1110,UPS Ground,1,7.71
1111,UPS Ground,0,11.67
1112,UPS Ground,1,11.25
1113,UPS SurePost,1,5.5
1114,UPS Ground,1,12.29
1115,UPS Ground,1,10.16
1116,UPS Ground,1,10.68
1117,UPS Ground,1,8.5
1118,UPS Ground,0,12.21
1119,UPS Ground,1,7.95
1120,UPS SurePost,1,10.44
1121,UPS SurePost,1,10.42
1122,UPS Ground,1,8.31
1123,UPS Ground,1,13.44
1124,UPS Ground,0,10.4
1125,UPS SurePost,1,10.13
1126,UPS SurePost,1,6.35
1127,UPS SurePost,1,12.67
1128,UPS SurePost,1,6.88
1129,UPS SurePost,1,10.78
1130,UPS SurePost,1,7.28
1131,UPS SurePost,1,7.93
1132,UPS SurePost,1,10.37
1133,UPS SurePost,1,10.78
1134,UPS Ground,1,7.8
1135,UPS Ground,1,11.89
1136,UPS Ground,1,11.81
1137,UPS Ground,1,8.38
1138,UPS SurePost,1,11.77
1139,UPS SurePost,1,6.48
1140,UPS Ground,1,8.92
1141,UPS SurePost,1,9.83
1142,UPS Ground,1,8.52
1143,UPS SurePost,1,9.46
1144,UPS Ground,1,10.42
1145,UPS SurePost,1,8.68
1146,UPS SurePost,1,10.44
1147,UPS Ground,1,9.6
1148,UPS SurePost,1,9.4
1149,UPS Ground,1,11.99
1150,UPS Ground,1,11.37
1151,UPS Ground,1,11.36
1152,UPS Ground,1,8.01
1153,UPS SurePost,1,9.91
1154,UPS SurePost,1,7.48
1155,UPS SurePost,1,6.78
1156,UPS Ground,1,9.88
1157,UPS SurePost,1,7.43
1158,UPS Ground,1,11.37
1159,UPS SurePost,1,10.41
1160,UPS SurePost,1,5.7
1161,UPS SurePost,1,7.57
1162,UPS Ground,1,7.47
1163,UPS SurePost,1,8.2
1164,UPS SurePost,1,9.79
1165,UPS Ground,1,9.58
1166,UPS SurePost,1,7.98
1167,UPS Ground,1,12.25
1168,UPS SurePost,0,5.01
1169,UPS Ground,1,12.14
1170,UPS Ground,1,9.06
1171,UPS SurePost,1,8.86
1172,UPS Ground,1,9.09
1173,UPS Ground,1,12.67
1174,UPS Ground,1,7.87
1175,UPS Ground,1,10.02
1176,UPS Ground,1,10.91
1177,UPS Ground,1,7.21
1178,UPS SurePost,1,7.41
1179,UPS Ground,1,9.74
1180,UPS Ground,1,8.46
1181,UPS SurePost,1,7.59
1182,UPS SurePost,1,8.39
1183,UPS SurePost,1,10.13
1184,UPS SurePost,0,8.41
1185,UPS SurePost,1,10.87
1186,UPS SurePost,1,7.27
1187,UPS SurePost,1,6.83
1188,UPS Ground,1,13.34
1189,UPS Ground,1,8.86
1190,UPS SurePost,1,6.73
1191,UPS Ground,1,6.98
1192,UPS Ground,1,11.86
1193,UPS Ground,1,9.41
1194,UPS SurePost,1,8.56
1195,UPS SurePost,1,8.72
1196,UPS Ground,1,11.75
1197,UPS SurePost,1,8.69
1198,UPS Ground,1,14.06
1199,UPS Ground,1,10.23
1200,UPS Ground,1,11.84
1201,UPS Ground,1,11.39
1202,UPS SurePost,1,8.94
1203,UPS SurePost,1,7.98
1204,UPS SurePost,1,9.57
1205,UPS Ground,1,10.88
1206,UPS SurePost,1,8.01
1207,UPS Ground,1,10.29
1208,UPS SurePost,1,11.14
1209,UPS Ground,1,13.59
1210,UPS Ground,1,11.48
1211,UPS Ground,1,13.23
1212,UPS SurePost,1,7.91
1213,UPS SurePost,1,10.22
1214,UPS SurePost,1,11.32
1215,UPS SurePost,1,7.45
1216,UPS Ground,1,9.16
1217,UPS SurePost,1,12.01
1218,UPS SurePost,1,7.31
1219,UPS Ground,1,7.68
1220,UPS Ground,1,12.65
1221,UPS Ground,1,12.07
1222,UPS SurePost,1,9.75
1223,UPS Ground,1,9.92
1224,UPS Ground,1,9.24
1225,UPS Ground,1,10.49
1226,UPS SurePost,1,11.74
1227,UPS Ground,1,10.41
1228,UPS SurePost,0,12.75
1229,UPS SurePost,1,7.44
1230,UPS Ground,1,9.97
1231,UPS Ground,1,9.35
1232,UPS SurePost,1,7.12
1233,UPS Ground,1,9.73
1234,UPS Ground,1,10.72
1235,UPS SurePost,1,9.91
1236,UPS SurePost,1,12.76
1237,UPS Ground,1,10.8
1238,UPS SurePost,1,10.99
1239,UPS Ground,1,10.11
1240,UPS Ground,1,12.91
1241,UPS Ground,1,14.15
1242,UPS SurePost,1,9.92
1243,UPS Ground,1,8.28
1244,UPS Ground,1,9.05
1245,UPS Ground,1,10.49
1246,UPS SurePost,1,9.79
1247,UPS SurePost,1,10.21
1248,UPS SurePost,1,9.8
1249,UPS SurePost,1,9.01
1250,UPS SurePost,1,7.9
1251,UPS Ground,1,10.69
1252,UPS SurePost,1,12.21
1253,UPS SurePost,1,10.77
1254,UPS SurePost,1,9.93
1255,UPS Ground,1,11.78
1256,UPS SurePost,1,8.36
1257,UPS SurePost,1,8.12
1258,UPS Ground,1,8.7
1259,UPS SurePost,1,8.78
1260,UPS Ground,1,9.27
1261,UPS Ground,1,12.09
1262,UPS Ground,1,9.18
1263,UPS Ground,1,8.61
1264,UPS Ground,0,13.36
1265,UPS SurePost,1,8.22
1266,UPS Ground,1,10.27
1267,UPS Ground,0,10.78
1268,UPS SurePost,1,7.03
1269,UPS Ground,1,12.14
1270,UPS SurePost,1,10.1
1271,UPS SurePost,1,11.7
1272,UPS SurePost,1,7.82
1273,UPS Ground,1,10.17
1274,UPS Ground,1,10.07
1275,UPS Ground,1,10.46
1276,UPS SurePost,1,6.48
1277,UPS Ground,1,10.19
1278,UPS Ground,1,7.53
1279,UPS Ground,1,10.62
1280,UPS SurePost,1,5.31
1281,UPS SurePost,1,5.79
1282,UPS Ground,1,11.42
1283,UPS Ground,1,9.05
1284,UPS Ground,1,8.29
1285,UPS Ground,1,12.2
1286,UPS SurePost,1,9.57
1287,UPS SurePost,1,10.51
1288,UPS SurePost,1,8.71
1289,UPS SurePost,0,13.64
1290,UPS Ground,1,8.95
1291,UPS Ground,1,13.02
1292,UPS Ground,1,9.89
1293,UPS SurePost,0,6.13
1294,UPS Ground,1,10.84
1295,UPS SurePost,1,9.55
1296,UPS SurePost,1,7.18
1297,UPS Ground,1,8.4
1298,UPS Ground,1,9.96
1299,UPS Ground,1,10.61
1300,UPS SurePost,1,4.72
1301,UPS Ground,1,11.82
1302,UPS SurePost,1,8.14
1303,UPS Ground,1,7.69
1304,UPS SurePost,1,10.63
1305,UPS SurePost,1,8.96
1306,UPS Ground,1,12.11
1307,UPS SurePost,1,9.76
1308,UPS SurePost,1,9.0
1309,UPS Ground,1,9.74
1310,UPS SurePost,1,9.84
1311,UPS Ground,1,9.28
1312,UPS SurePost,1,7.52
1313,UPS Ground,1,11.06
1314,UPS Ground,1,9.75
1315,UPS SurePost,1,9.06
1316,UPS SurePost,1,10.89
1317,UPS SurePost,1,8.8
1318,UPS SurePost,1,9.03
1319,UPS SurePost,1,7.96
1320,UPS Ground,1,10.75
1321,UPS SurePost,1,9.61
1322,UPS Ground,1,11.56
1323,UPS Ground,1,9.0
1324,UPS SurePost,1,8.21
1325,UPS Ground,1,11.37
1326,UPS Ground,1,10.44
1327,UPS Ground,0,8.43
1328,UPS Ground,1,12.26
1329,UPS SurePost,1,6.06
1330,UPS Ground,1,11.36
1331,UPS SurePost,1,6.81
1332,UPS SurePost,1,12.27
1333,UPS Ground,1,7.32
1334,UPS SurePost,1,11.0
1335,UPS SurePost,1,8.86
1336,UPS SurePost,1,8.37
1337,UPS Ground,1,10.32
1338,UPS SurePost,1,10.09
1339,UPS SurePost,1,7.43
1340,UPS SurePost,1,7.59
1341,UPS Ground,1,11.13
1342,UPS SurePost,1,6.04
1343,UPS Ground,1,8.99
1344,UPS Ground,1,15.27
1345,UPS Ground,1,8.32
1346,UPS Ground,1,11.99
1347,UPS Ground,1,8.99
1348,UPS Ground,0,10.88
1349,UPS SurePost,1,10.13
1350,UPS Ground,1,11.96
1351,UPS SurePost,1,8.65
1352,UPS SurePost,1,12.44
1353,UPS Ground,1,8.98
1354,UPS SurePost,1,9.41
1355,UPS SurePost,1,9.42
1356,UPS SurePost,0,7.06
1357,UPS SurePost,1,8.5
1358,UPS Ground,1,10.28
1359,UPS SurePost,1,8.25
1360,UPS Ground,1,14.23
1361,UPS SurePost,1,7.55
1362,UPS SurePost,1,11.04
1363,UPS Ground,1,11.48
1364,UPS SurePost,1,8.98
1365,UPS SurePost,1,7.5
1366,UPS SurePost,1,7.67
1367,UPS Ground,1,9.1
1368,UPS SurePost,1,5.91
1369,UPS Ground,1,8.26
1370,UPS SurePost,1,6.43
1371,UPS Ground,1,12.33
1372,UPS Ground,1,11.07
1373,UPS SurePost,1,10.36
1374,UPS SurePost,1,10.02
1375,UPS Ground,1,10.29
1376,UPS Ground,1,12.53
1377,UPS SurePost,1,7.94
1378,UPS Ground,1,10.18
1379,UPS SurePost,0,10.29
1380,UPS SurePost,1,6.71
1381,UPS SurePost,1,14.36
1382,UPS SurePost,1,9.05
1383,UPS Ground,1,10.25
1384,UPS SurePost,1,11.18
1385,UPS Ground,1,11.58
1386,UPS SurePost,1,9.07
1387,UPS Ground,1,10.23
1388,UPS SurePost,1,6.39
1389,UPS Ground,1,9.04
1390,UPS Ground,1,10.9
1391,UPS SurePost,1,9.77
1392,UPS SurePost,1,11.12
1393,UPS SurePost,1,8.79
1394,UPS SurePost,1,6.6
1395,UPS Ground,0,11.83
1396,UPS SurePost,1,11.49
1397,UPS Ground,1,11.56
1398,UPS Ground,1,9.72
1399,UPS SurePost,1,10.81
1400,UPS Ground,1,15.94
1401,UPS Ground,1,10.2
1402,UPS Ground,1,7.73
1403,UPS Ground,1,8.98
1404,UPS SurePost,1,10.08
1405,UPS SurePost,1,6.22
1406,UPS SurePost,1,9.29
1407,UPS SurePost,1,9.66
1408,UPS Ground,1,12.66
1409,UPS Ground,1,12.27
1410,UPS SurePost,1,10.5
1411,UPS SurePost,1,5.25
1412,UPS SurePost,1,10.6
1413,UPS Ground,1,11.22
1414,UPS SurePost,1,9.44
1415,UPS SurePost,1,6.0
1416,UPS SurePost,1,7.65
1417,UPS Ground,1,7.98
1418,UPS Ground,1,6.51
1419,UPS Ground,1,9.99
1420,UPS Ground,1,8.62
1421,UPS Ground,0,14.55
1422,UPS Ground,1,9.71
1423,UPS Ground,1,12.24
1424,UPS Ground,1,7.28
1425,UPS SurePost,1,8.08
1426,UPS SurePost,1,9.17
1427,UPS Ground,1,8.43
1428,UPS Ground,1,9.27
1429,UPS SurePost,1,8.62
1430,UPS Ground,1,9.59
1431,UPS Ground,1,13.21
1432,UPS Ground,1,10.66
1433,UPS SurePost,1,9.83
1434,UPS SurePost,1,9.93
1435,UPS SurePost,1,10.06
1436,UPS SurePost,1,8.86
1437,UPS SurePost,1,8.44
1438,UPS Ground,1,10.29
1439,UPS SurePost,1,11.0
1440,UPS Ground,1,11.95
1441,UPS Ground,1,9.58
1442,UPS SurePost,1,10.33
1443,UPS SurePost,1,8.66
1444,UPS Ground,1,10.06
1445,UPS Ground,1,9.18
1446,UPS Ground,1,9.69
1447,UPS SurePost,0,11.32
1448,UPS SurePost,1,9.16
1449,UPS SurePost,1,9.23
1450,UPS SurePost,1,6.49
1451,UPS SurePost,1,8.46
1452,UPS Ground,0,9.58
1453,UPS SurePost,1,7.56
1454,UPS Ground,1,10.04
1455,UPS Ground,1,9.26
1456,UPS Ground,1,10.14
1457,UPS SurePost,1,9.21
1458,UPS SurePost,1,7.34
1459,UPS SurePost,1,8.31
1460,UPS Ground,1,10.13
1461,UPS Ground,1,12.05
1462,UPS Ground,1,10.44
1463,UPS Ground,1,8.85
1464,UPS Ground,1,10.69
1465,UPS Ground,1,12.96
1466,UPS SurePost,1,10.59
1467,UPS SurePost,1,9.95
1468,UPS SurePost,1,10.26
1469,UPS SurePost,1,11.49
1470,UPS Ground,1,11.86
1471,UPS Ground,1,10.98
1472,UPS SurePost,1,10.85
1473,UPS Ground,1,8.13
1474,UPS SurePost,0,6.4
1475,UPS SurePost,1,9.27
1476,UPS SurePost,1,9.12
1477,UPS Ground,1,9.06
1478,UPS SurePost,1,10.43
1479,UPS SurePost,1,5.77
1480,UPS SurePost,1,8.07
1481,UPS Ground,1,9.16
1482,UPS Ground,1,7.17
1483,UPS SurePost,1,11.59
1484,UPS Ground,1,7.65
1485,UPS Ground,1,8.98
1486,UPS Ground,1,11.57
1487,UPS Ground,0,11.12
1488,UPS Ground,1,8.08
1489,UPS Ground,1,11.18
1490,UPS Ground,1,10.5
1491,UPS Ground,1,14.04
1492,UPS Ground,1,10.7
1493,UPS Ground,1,9.76
1494,UPS SurePost,1,7.52
1495,UPS SurePost,0,7.71
1496,UPS Ground,1,8.57
1497,UPS SurePost,1,11.37
1498,UPS SurePost,1,9.03
1499,UPS Ground,1,10.98
1500,UPS Ground,1,12.62
1501,UPS Ground,1,5.92
1502,UPS SurePost,1,11.22
1503,UPS SurePost,1,9.1
1504,UPS Ground,1,10.75
1505,UPS Ground,1,8.57
1506,UPS Ground,1,8.69
1507,UPS SurePost,1,9.85
1508,UPS SurePost,1,13.13
1509,UPS SurePost,1,10.74
1510,UPS SurePost,1,11.19
1511,UPS Ground,1,9.67
1512,UPS Ground,1,8.96
1513,UPS Ground,1,8.65
1514,UPS Ground,1,9.15
1515,UPS SurePost,1,5.44
1516,UPS SurePost,1,7.74
1517,UPS Ground,1,9.03
1518,UPS Ground,1,9.7
1519,UPS SurePost,0,9.23
1520,UPS Ground,1,10.63
1521,UPS SurePost,1,8.97
1522,UPS Ground,1,8.99
1523,UPS Ground,1,6.6
1524,UPS Ground,1,9.0
1525,UPS Ground,1,8.32
1526,UPS Ground,0,10.81
1527,UPS Ground,1,11.57
1528,UPS Ground,1,11.63
1529,UPS SurePost,1,10.31
1530,UPS SurePost,1,8.77
1531,UPS SurePost,1,8.1
1532,UPS SurePost,1,7.71
1533,UPS SurePost,1,6.39
1534,UPS Ground,1,11.72
1535,UPS Ground,1,9.7
1536,UPS SurePost,1,6.84
1537,UPS Ground,1,8.57
1538,UPS SurePost,1,7.5
1539,UPS SurePost,1,9.07
1540,UPS Ground,1,11.85
1541,UPS Ground,1,9.4
1542,UPS Ground,1,6.1
1543,UPS SurePost,0,8.67
1544,UPS Ground,1,9.73
1545,UPS SurePost,1,8.61
1546,UPS SurePost,1,7.91
1547,UPS SurePost,1,9.38
1548,UPS Ground,1,10.11
1549,UPS Ground,1,9.96
1550,UPS SurePost,1,9.71
1551,UPS Ground,1,9.26
1552,UPS Ground,1,9.16
1553,UPS Ground,1,12.39
1554,UPS SurePost,1,9.97
1555,UPS SurePost,1,10.43
1556,UPS Ground,1,12.12
1557,UPS SurePost,1,9.91
1558,UPS Ground,1,11.61
1559,UPS Ground,1,7.26
1560,UPS Ground,0,10.35
1561,UPS Ground,1,9.68
1562,UPS SurePost,1,11.91
1563,UPS SurePost,1,10.61
1564,UPS SurePost,1,7.91
1565,UPS Ground,1,10.65
1566,UPS Ground,1,10.29
1567,UPS Ground,1,10.79
1568,UPS SurePost,1,7.24
1569,UPS Ground,1,10.62
1570,UPS SurePost,1,8.6
1571,UPS SurePost,1,9.49
1572,UPS SurePost,1,7.75
1573,UPS SurePost,1,7.99
1574,UPS SurePost,1,11.03
1575,UPS SurePost,1,7.18
1576,UPS Ground,1,8.31
1577,UPS Ground,1,9.91
1578,UPS SurePost,1,7.66
1579,UPS SurePost,1,7.47
1580,UPS Ground,1,10.18
1581,UPS SurePost,1,6.39
1582,UPS SurePost,1,7.25
1583,UPS Ground,1,13.56
1584,UPS SurePost,1,9.8
1585,UPS SurePost,1,7.71
1586,UPS SurePost,1,9.72
1587,UPS Ground,1,10.98
1588,UPS Ground,1,11.72
1589,UPS Ground,1,9.78
1590,UPS SurePost,1,10.69
1591,UPS SurePost,1,5.47
1592,UPS Ground,1,8.17
1593,UPS SurePost,1,9.28
1594,UPS SurePost,1,9.57
1595,UPS SurePost,1,7.42
1596,UPS SurePost,1,9.45
1597,UPS SurePost,1,7.92
1598,UPS Ground,1,9.52
1599,UPS SurePost,1,10.77
1600,UPS Ground,1,11.57
1601,UPS SurePost,1,7.27
1602,UPS Ground,1,8.17
1603,UPS SurePost,1,8.29
1604,UPS Ground,1,9.95
1605,UPS SurePost,1,7.86
1606,UPS Ground,1,11.8
1607,UPS SurePost,1,9.6
1608,UPS Ground,1,10.7
1609,UPS SurePost,1,6.81
1610,UPS Ground,1,12.02
1611,UPS Ground,1,5.12
1612,UPS SurePost,1,10.44
1613,UPS SurePost,1,10.62
1614,UPS Ground,1,9.25
1615,UPS SurePost,1,11.2
1616,UPS Ground,1,9.89
1617,UPS Ground,1,10.11
1618,UPS Ground,1,10.59
1619,UPS SurePost,1,14.52
1620,UPS Ground,1,12.33
1621,UPS Ground,1,11.21
1622,UPS SurePost,1,7.42
1623,UPS SurePost,1,9.25
1624,UPS SurePost,1,7.59
1625,UPS SurePost,1,10.42
1626,UPS Ground,1,10.24
1627,UPS Ground,1,8.05
1628,UPS Ground,1,10.14
1629,UPS Ground,1,8.53
1630,UPS SurePost,1,9.26
1631,UPS Ground,1,8.51
1632,UPS Ground,1,10.05
1633,UPS SurePost,1,10.3
1634,UPS Ground,1,9.91
1635,UPS Ground,1,9.32
1636,UPS Ground,1,10.35
1637,UPS Ground,1,11.21
1638,UPS Ground,1,8.08
1639,UPS Ground,1,10.45
1640,UPS SurePost,1,11.28
1641,UPS SurePost,1,9.99
1642,UPS Ground,1,10.1
1643,UPS Ground,1,11.11
1644,UPS SurePost,1,9.78
1645,UPS Ground,1,11.31
1646,UPS Ground,1,6.49
1647,UPS Ground,1,7.31
1648,UPS SurePost,1,10.74
1649,UPS Ground,1,7.39
1650,UPS SurePost,1,9.7
1651,UPS Ground,1,9.39
1652,UPS SurePost,1,7.27
1653,UPS SurePost,1,9.61
1654,UPS Ground,1,10.35
1655,UPS SurePost,1,12.66
1656,UPS Ground,1,8.92
1657,UPS SurePost,1,11.49
1658,UPS Ground,1,10.61
1659,UPS Ground,1,8.86
1660,UPS SurePost,1,10.38
1661,UPS Ground,1,10.98
1662,UPS Ground,1,10.06
1663,UPS SurePost,1,9.46
1664,UPS Ground,1,8.97
1665,UPS Ground,1,8.57
1666,UPS SurePost,1,10.32
1667,UPS SurePost,1,8.61
1668,UPS Ground,1,9.86
1669,UPS Ground,1,10.48
1670,UPS SurePost,1,9.46
1671,UPS SurePost,1,6.52
1672,UPS Ground,1,12.23
1673,UPS SurePost,1,9.21
1674,UPS Ground,1,9.65
1675,UPS Ground,1,10.75
1676,UPS Ground,1,10.41
1677,UPS Ground,1,11.33
1678,UPS Ground,1,10.93
1679,UPS SurePost,1,10.24
1680,UPS SurePost,1,11.34
1681,UPS SurePost,1,10.53
1682,UPS SurePost,1,8.72
1683,UPS Ground,1,8.06
1684,UPS Ground,1,12.89
1685,UPS Ground,1,9.59
1686,UPS Ground,1,9.18
1687,UPS SurePost,1,5.99
1688,UPS Ground,1,10.59
1689,UPS Ground,1,10.26
1690,UPS SurePost,1,6.38
1691,UPS SurePost,1,9.79
1692,UPS SurePost,1,8.14
1693,UPS SurePost,1,13.66
1694,UPS Ground,1,9.01
1695,UPS Ground,1,9.25
1696,UPS SurePost,1,7.48
1697,UPS Ground,1,12.21
1698,UPS Ground,1,9.35
1699,UPS Ground,1,8.74
1700,UPS SurePost,1,10.22
1701,UPS Ground,1,7.61
1702,UPS SurePost,1,10.08
1703,UPS Ground,1,13.09
1704,UPS Ground,1,10.98
1705,UPS Ground,1,11.1
1706,UPS SurePost,1,10.51
1707,UPS Ground,1,12.96
1708,UPS SurePost,1,11.1
1709,UPS SurePost,1,9.76
1710,UPS SurePost,1,10.57
1711,UPS Ground,1,8.47
1712,UPS Ground,1,11.34
1713,UPS Ground,1,8.26
1714,UPS Ground,1,9.36
1715,UPS SurePost,1,3.66
1716,UPS SurePost,1,9.7
1717,UPS SurePost,1,7.88
1718,UPS Ground,1,11.92
1719,UPS SurePost,1,9.68
1720,UPS Ground,1,11.95
1721,UPS SurePost,1,7.12
1722,UPS Ground,1,11.8
1723,UPS Ground,1,13.65
1724,UPS SurePost,1,10.32
1725,UPS SurePost,1,10.37
1726,UPS SurePost,1,9.29
1727,UPS SurePost,1,8.09
1728,UPS Ground,1,11.32
1729,UPS SurePost,0,6.39
1730,UPS SurePost,1,8.28
1731,UPS SurePost,1,5.93
1732,UPS Ground,1,8.78
1733,UPS Ground,1,11.11
1734,UPS SurePost,1,9.88
1735,UPS Ground,1,10.09
1736,UPS SurePost,1,9.3
1737,UPS Ground,1,6.73
1738,UPS Ground,1,9.35
1739,UPS Ground,1,8.82
1740,UPS Ground,1,8.86
1741,UPS SurePost,1,10.04
1742,UPS SurePost,1,7.51
1743,UPS SurePost,1,7.95
1744,UPS Ground,1,6.39
1745,UPS SurePost,1,8.49
1746,UPS SurePost,0,7.12
1747,UPS SurePost,1,9.14
1748,UPS Ground,1,8.35
1749,UPS Ground,0,10.18
1750,UPS Ground,1,9.75
1751,UPS SurePost,1,11.9
1752,UPS SurePost,1,9.86
1753,UPS SurePost,1,5.81
